entity	sub_entity	attribute	sub_attribute	value	comment	timestamp
VC20563	76bp		MtDNA (Sum of Depths)	9781815		2015-04-03 20:19:54.188537
VC20563	76bp		MtDNA (Length)	13794		2015-04-03 20:19:54.188537
VC20563	76bp		MtDNA (Depth of Coverage)	709.135493693		2015-04-03 20:19:54.188537
VC20563	76bp		MtDNA (Bases Mapped)	13544		2015-04-03 20:19:54.188537
VC20563	76bp		II (Breadth of Coverage)	0.99596398319		2015-04-03 20:19:54.188537
VC20563	76bp		II (Sum of Depths)	218380724		2015-04-03 20:19:54.188537
VC20563	76bp		II (Length)	15279421		2015-04-03 20:19:54.188537
VC20563	76bp		II (Depth of Coverage)	14.2924737789		2015-04-03 20:19:54.188537
VC20563	76bp		II (Bases Mapped)	15217753		2015-04-03 20:19:54.188537
VC20563	76bp		genome (mt_ratio)	48.10768303		2015-04-03 20:19:54.188537
VC20563	76bp		genome (Bases Mapped)	99913970		2015-04-03 20:19:54.188537
VC20563	76bp		genome (Breadth of Coverage)	0.996286325999		2015-04-03 20:19:54.188537
VC20563	76bp		genome (Sum of Depths)	1487858916		2015-04-03 20:19:54.188537
VC20563	76bp		genome (Length)	100286401		2015-04-03 20:19:54.188537
VC20563	76bp		genome (Depth of Coverage)	14.8360984257		2015-04-03 20:19:54.188537
VC20563	76bp		V (Breadth of Coverage)	0.997750258314		2015-04-03 20:19:54.188537
VC20563	76bp		V (Sum of Depths)	308643635		2015-04-03 20:19:54.188537
VC20563	76bp		V (Length)	20924180		2015-04-03 20:19:54.188537
VC20563	76bp		V (Depth of Coverage)	14.7505725433		2015-04-03 20:19:54.188537
VC20563	76bp		V (Bases Mapped)	20877106		2015-04-03 20:19:54.188537
VC20563	76bp		X (Breadth of Coverage)	0.996388159067		2015-04-03 20:19:54.188537
VC20563	76bp		X (Sum of Depths)	271860658		2015-04-03 20:19:54.188537
VC20563	76bp		X (Length)	17718942		2015-04-03 20:19:54.188537
VC20563	76bp		X (Depth of Coverage)	15.3429396631		2015-04-03 20:19:54.188537
VC20563	76bp		X (Bases Mapped)	17654944		2015-04-03 20:19:54.188537
VC20563	76bp		IV (Breadth of Coverage)	0.996964529606		2015-04-03 20:19:54.188537
VC20563	76bp		IV (Sum of Depths)	257618711		2015-04-03 20:19:54.188537
VC20563	76bp		IV (Length)	17493829		2015-04-03 20:19:54.188537
VC20563	76bp		IV (Depth of Coverage)	14.7262621008		2015-04-03 20:19:54.188537
VC20563	76bp		IV (Bases Mapped)	17440727		2015-04-03 20:19:54.188537
VC20563	76bp		III (Breadth of Coverage)	0.993594945255		2015-04-03 20:19:54.188537
VC20563	76bp		III (Sum of Depths)	198671986		2015-04-03 20:19:54.188537
VC20563	76bp		III (Length)	13783801		2015-04-03 20:19:54.188537
VC20563	76bp		III (Depth of Coverage)	14.4134398052		2015-04-03 20:19:54.188537
VC20563	76bp		III (Bases Mapped)	13695515		2015-04-03 20:19:54.188537
VC41032	100bp		I (Breadth of Coverage)	0.99478193104		2015-04-03 20:21:31.647998
VC41032	100bp		I (Sum of Depths)	253147959		2015-04-03 20:21:31.647998
VC41032	100bp		I (Length)	15072434		2015-04-03 20:21:31.647998
VC41032	100bp		I (Depth of Coverage)	16.7954266046		2015-04-03 20:21:31.647998
VC41032	100bp		I (Bases Mapped)	14993785		2015-04-03 20:21:31.647998
VC41032	100bp		nuclear (Depth of Coverage)	16.9498891956		2015-04-03 20:21:31.647998
VC41032	100bp		nuclear (Length)	100272607		2015-04-03 20:21:31.647998
VC41032	100bp		nuclear (Sum of Depths)	1699609578		2015-04-03 20:21:31.647998
VC41032	100bp		nuclear (Breadth of Coverage)	0.994718786956		2015-04-03 20:21:31.647998
VC41032	100bp		nuclear (Bases Mapped)	99743046		2015-04-03 20:21:31.647998
VC41032	100bp		MtDNA (Breadth of Coverage)	0.9970276932		2015-04-03 20:21:31.647998
VC41032	100bp		MtDNA (Sum of Depths)	7396151		2015-04-03 20:21:31.647998
VC41032	100bp		MtDNA (Length)	13794		2015-04-03 20:21:31.647998
VC41032	100bp		MtDNA (Depth of Coverage)	536.186095404		2015-04-03 20:21:31.647998
VC41032	100bp		MtDNA (Bases Mapped)	13753		2015-04-03 20:21:31.647998
VC41032	100bp		II (Breadth of Coverage)	0.994754840514		2015-04-03 20:21:31.647998
VC41032	100bp		II (Sum of Depths)	248579818		2015-04-03 20:21:31.647998
VC41032	100bp		II (Length)	15279421		2015-04-03 20:21:31.647998
VC41032	100bp		II (Depth of Coverage)	16.2689291695		2015-04-03 20:21:31.647998
VC41032	100bp		II (Bases Mapped)	15199278		2015-04-03 20:21:31.647998
VC41032	100bp		genome (mt_ratio)	31.6336047521		2015-04-03 20:21:31.647998
VC41032	100bp		genome (Bases Mapped)	99756799		2015-04-03 20:21:31.647998
VC41032	100bp		genome (Breadth of Coverage)	0.994719104537		2015-04-03 20:21:31.647998
VC41032	100bp		genome (Sum of Depths)	1707005729		2015-04-03 20:21:31.647998
VC41032	100bp		genome (Length)	100286401		2015-04-03 20:21:31.647998
VC41032	100bp		genome (Depth of Coverage)	17.0213080934		2015-04-03 20:21:31.647998
VC41032	100bp		V (Breadth of Coverage)	0.996984971454		2015-04-03 20:21:31.647998
VC41032	100bp		V (Sum of Depths)	359897945		2015-04-03 20:21:31.647998
VC41032	100bp		V (Length)	20924180		2015-04-03 20:21:31.647998
VC41032	100bp		V (Depth of Coverage)	17.200097925		2015-04-03 20:21:31.647998
VC41032	100bp		V (Bases Mapped)	20861093		2015-04-03 20:21:31.647998
VC41032	100bp		X (Breadth of Coverage)	0.998736380536		2015-04-03 20:21:31.647998
VC41032	100bp		X (Sum of Depths)	314055416		2015-04-03 20:21:31.647998
VC41032	100bp		X (Length)	17718942		2015-04-03 20:21:31.647998
VC41032	100bp		X (Depth of Coverage)	17.7242758625		2015-04-03 20:21:31.647998
VC41032	100bp		X (Bases Mapped)	17696552		2015-04-03 20:21:31.647998
VC41032	100bp		IV (Breadth of Coverage)	0.990319614991		2015-04-03 20:21:31.647998
VC41032	100bp		IV (Sum of Depths)	296996771		2015-04-03 20:21:31.647998
VC41032	100bp		IV (Length)	17493829		2015-04-03 20:21:31.647998
VC41032	100bp		IV (Depth of Coverage)	16.9772307138		2015-04-03 20:21:31.647998
VC41032	100bp		IV (Bases Mapped)	17324482		2015-04-03 20:21:31.647998
VC41032	100bp		III (Breadth of Coverage)	0.991588314428		2015-04-03 20:21:31.647998
VC41032	100bp		III (Sum of Depths)	226931669		2015-04-03 20:21:31.647998
VC41032	100bp		III (Length)	13783801		2015-04-03 20:21:31.647998
VC41032	100bp		III (Depth of Coverage)	16.4636495405		2015-04-03 20:21:31.647998
VC41032	100bp		III (Bases Mapped)	13667856		2015-04-03 20:21:31.647998
VC40016	76bp		I (Breadth of Coverage)	0.988605357303		2015-04-03 20:22:13.716361
VC40016	76bp		I (Sum of Depths)	249024904		2015-04-03 20:22:13.716361
VC40016	76bp		I (Length)	15072434		2015-04-03 20:22:13.716361
VC40016	76bp		I (Depth of Coverage)	16.521877223		2015-04-03 20:22:13.716361
VC40016	76bp		I (Bases Mapped)	14900689		2015-04-03 20:22:13.716361
VC40016	76bp		nuclear (Depth of Coverage)	16.6077713627		2015-04-03 20:22:13.716361
VC40016	76bp		nuclear (Length)	100272607		2015-04-03 20:22:13.716361
VC40016	76bp		nuclear (Sum of Depths)	1665304531		2015-04-03 20:22:13.716361
VC40016	76bp		nuclear (Breadth of Coverage)	0.991435467515		2015-04-03 20:22:13.716361
VC40016	76bp		nuclear (Bases Mapped)	99413819		2015-04-03 20:22:13.716361
VC40016	76bp		MtDNA (Breadth of Coverage)	0.978831375961		2015-04-03 20:22:13.716361
VC40016	76bp		MtDNA (Sum of Depths)	4558653		2015-04-03 20:22:13.716361
VC40016	76bp		MtDNA (Length)	13794		2015-04-03 20:22:13.716361
VC40016	76bp		MtDNA (Depth of Coverage)	330.480861244		2015-04-03 20:22:13.716361
VC40016	76bp		MtDNA (Bases Mapped)	13502		2015-04-03 20:22:13.716361
VC40016	76bp		II (Breadth of Coverage)	0.990034439132		2015-04-03 20:22:13.716361
VC40016	76bp		II (Sum of Depths)	247796435		2015-04-03 20:22:13.716361
VC40016	76bp		II (Length)	15279421		2015-04-03 20:22:13.716361
VC40016	76bp		II (Depth of Coverage)	16.2176587058		2015-04-03 20:22:13.716361
VC40016	76bp		II (Bases Mapped)	15127153		2015-04-03 20:22:13.716361
VC40016	76bp		genome (mt_ratio)	19.8991697336		2015-04-03 20:22:13.716361
VC40016	76bp		genome (Bases Mapped)	99427321		2015-04-03 20:22:13.716361
VC40016	76bp		genome (Breadth of Coverage)	0.991433733872		2015-04-03 20:22:13.716361
VC40016	76bp		genome (Sum of Depths)	1669863184		2015-04-03 20:22:13.716361
VC40016	76bp		genome (Length)	100286401		2015-04-03 20:22:13.716361
VC40016	76bp		genome (Depth of Coverage)	16.6509433717		2015-04-03 20:22:13.716361
VC40016	76bp		V (Breadth of Coverage)	0.993984471554		2015-04-03 20:22:13.716361
VC40016	76bp		V (Sum of Depths)	352643122		2015-04-03 20:22:13.716361
VC40016	76bp		V (Length)	20924180		2015-04-03 20:22:13.716361
VC40016	76bp		V (Depth of Coverage)	16.8533783403		2015-04-03 20:22:13.716361
VC40016	76bp		V (Bases Mapped)	20798310		2015-04-03 20:22:13.716361
VC40016	76bp		X (Breadth of Coverage)	0.997872559208		2015-04-03 20:22:13.716361
VC40016	76bp		X (Sum of Depths)	312648668		2015-04-03 20:22:13.716361
VC40016	76bp		X (Length)	17718942		2015-04-03 20:22:13.716361
VC40016	76bp		X (Depth of Coverage)	17.6448835376		2015-04-03 20:22:13.716361
VC40016	76bp		X (Bases Mapped)	17681246		2015-04-03 20:22:13.716361
VC40016	76bp		IV (Breadth of Coverage)	0.991554793407		2015-04-03 20:22:13.716361
VC40016	76bp		IV (Sum of Depths)	284372698		2015-04-03 20:22:13.716361
VC40016	76bp		IV (Length)	17493829		2015-04-03 20:22:13.716361
VC40016	76bp		IV (Depth of Coverage)	16.2556006464		2015-04-03 20:22:13.716361
VC40016	76bp		IV (Bases Mapped)	17346090		2015-04-03 20:22:13.716361
VC40016	76bp		III (Breadth of Coverage)	0.983787490838		2015-04-03 20:22:13.716361
VC40016	76bp		III (Sum of Depths)	218818704		2015-04-03 20:22:13.716361
VC40016	76bp		III (Length)	13783801		2015-04-03 20:22:13.716361
VC40016	76bp		III (Depth of Coverage)	15.8750626188		2015-04-03 20:22:13.716361
VC40016	76bp		III (Bases Mapped)	13560331		2015-04-03 20:22:13.716361
VC40019	76bp		I (Breadth of Coverage)	0.991601555528		2015-04-03 20:23:26.842981
VC40019	76bp		I (Sum of Depths)	267122596		2015-04-03 20:23:26.842981
VC40019	76bp		I (Length)	15072434		2015-04-03 20:23:26.842981
VC40019	76bp		I (Depth of Coverage)	17.7225918521		2015-04-03 20:23:26.842981
VC40019	76bp		I (Bases Mapped)	14945849		2015-04-03 20:23:26.842981
VC40019	76bp		nuclear (Depth of Coverage)	17.8105086267		2015-04-03 20:23:26.842981
VC40019	76bp		nuclear (Length)	100272607		2015-04-03 20:23:26.842981
VC40019	76bp		nuclear (Sum of Depths)	1785906132		2015-04-03 20:23:26.842981
VC40019	76bp		nuclear (Breadth of Coverage)	0.993270485129		2015-04-03 20:23:26.842981
VC40019	76bp		nuclear (Bases Mapped)	99597821		2015-04-03 20:23:26.842981
VC40019	76bp		MtDNA (Breadth of Coverage)	0.984268522546		2015-04-03 20:23:26.842981
VC40019	76bp		MtDNA (Sum of Depths)	8033611		2015-04-03 20:23:26.842981
VC40019	76bp		MtDNA (Length)	13794		2015-04-03 20:23:26.842981
VC40019	76bp		MtDNA (Depth of Coverage)	582.398941569		2015-04-03 20:23:26.842981
VC40019	76bp		MtDNA (Bases Mapped)	13577		2015-04-03 20:23:26.842981
VC40019	76bp		II (Breadth of Coverage)	0.992254418541		2015-04-03 20:23:26.842981
VC40019	76bp		II (Sum of Depths)	263705501		2015-04-03 20:23:26.842981
VC40019	76bp		II (Length)	15279421		2015-04-03 20:23:26.842981
VC40019	76bp		II (Depth of Coverage)	17.2588674008		2015-04-03 20:23:26.842981
VC40019	76bp		II (Bases Mapped)	15161073		2015-04-03 20:23:26.842981
VC40019	76bp		genome (mt_ratio)	32.6997366428		2015-04-03 20:23:26.842981
VC40019	76bp		genome (Bases Mapped)	99611398		2015-04-03 20:23:26.842981
VC40019	76bp		genome (Breadth of Coverage)	0.993269246944		2015-04-03 20:23:26.842981
VC40019	76bp		genome (Sum of Depths)	1793939743		2015-04-03 20:23:26.842981
VC40019	76bp		genome (Length)	100286401		2015-04-03 20:23:26.842981
VC40019	76bp		genome (Depth of Coverage)	17.888165545		2015-04-03 20:23:26.842981
VC40019	76bp		V (Breadth of Coverage)	0.995069006288		2015-04-03 20:23:26.842981
VC40019	76bp		V (Sum of Depths)	377427645		2015-04-03 20:23:26.842981
VC40019	76bp		V (Length)	20924180		2015-04-03 20:23:26.842981
VC40019	76bp		V (Depth of Coverage)	18.0378703012		2015-04-03 20:23:26.842981
VC40019	76bp		V (Bases Mapped)	20821003		2015-04-03 20:23:26.842981
VC40019	76bp		X (Breadth of Coverage)	0.998231497118		2015-04-03 20:23:26.842981
VC40019	76bp		X (Sum of Depths)	333030934		2015-04-03 20:23:26.842981
VC40019	76bp		X (Length)	17718942		2015-04-03 20:23:26.842981
VC40019	76bp		X (Depth of Coverage)	18.7951929636		2015-04-03 20:23:26.842981
VC40019	76bp		X (Bases Mapped)	17687606		2015-04-03 20:23:26.842981
VC40019	76bp		IV (Breadth of Coverage)	0.993273799578		2015-04-03 20:23:26.842981
VC40019	76bp		IV (Sum of Depths)	309084373		2015-04-03 20:23:26.842981
VC40019	76bp		IV (Length)	17493829		2015-04-03 20:23:26.842981
VC40019	76bp		IV (Depth of Coverage)	17.6681944816		2015-04-03 20:23:26.842981
VC40019	76bp		IV (Bases Mapped)	17376162		2015-04-03 20:23:26.842981
VC40019	76bp		III (Breadth of Coverage)	0.987110014139		2015-04-03 20:23:26.842981
VC40019	76bp		III (Sum of Depths)	235535083		2015-04-03 20:23:26.842981
VC40019	76bp		III (Length)	13783801		2015-04-03 20:23:26.842981
VC40019	76bp		III (Depth of Coverage)	17.0878180119		2015-04-03 20:23:26.842981
VC40019	76bp		III (Bases Mapped)	13606128		2015-04-03 20:23:26.842981
VC40015	76bp		I (Breadth of Coverage)	0.991113777642		2015-04-03 20:24:56.058533
VC40015	76bp		I (Sum of Depths)	282857351		2015-04-03 20:24:56.058533
VC40015	76bp		I (Length)	15072434		2015-04-03 20:24:56.058533
VC40015	76bp		I (Depth of Coverage)	18.7665343899		2015-04-03 20:24:56.058533
VC40015	76bp		I (Bases Mapped)	14938497		2015-04-03 20:24:56.058533
VC40015	76bp		nuclear (Depth of Coverage)	18.8590629044		2015-04-03 20:24:56.058533
VC40015	76bp		nuclear (Length)	100272607		2015-04-03 20:24:56.058533
VC40015	76bp		nuclear (Sum of Depths)	1891047403		2015-04-03 20:24:56.058533
VC40015	76bp		nuclear (Breadth of Coverage)	0.992939148376		2015-04-03 20:24:56.058533
VC40015	76bp		nuclear (Bases Mapped)	99564597		2015-04-03 20:24:56.058533
VC40015	76bp		MtDNA (Breadth of Coverage)	0.97687400319		2015-04-03 20:24:56.058533
VC40015	76bp		MtDNA (Sum of Depths)	7339738		2015-04-03 20:24:56.058533
VC40015	76bp		MtDNA (Length)	13794		2015-04-03 20:24:56.058533
VC40015	76bp		MtDNA (Depth of Coverage)	532.096418733		2015-04-03 20:24:56.058533
VC40015	76bp		MtDNA (Bases Mapped)	13475		2015-04-03 20:24:56.058533
VC40015	76bp		II (Breadth of Coverage)	0.99171591646		2015-04-03 20:24:56.058533
VC40015	76bp		II (Sum of Depths)	279816963		2015-04-03 20:24:56.058533
VC40015	76bp		II (Length)	15279421		2015-04-03 20:24:56.058533
VC40015	76bp		II (Depth of Coverage)	18.3133224093		2015-04-03 20:24:56.058533
VC40015	76bp		II (Bases Mapped)	15152845		2015-04-03 20:24:56.058533
VC40015	76bp		genome (mt_ratio)	28.2143615211		2015-04-03 20:24:56.058533
VC40015	76bp		genome (Bases Mapped)	99578072		2015-04-03 20:24:56.058533
VC40015	76bp		genome (Breadth of Coverage)	0.992936938678		2015-04-03 20:24:56.058533
VC40015	76bp		genome (Sum of Depths)	1898387141		2015-04-03 20:24:56.058533
VC40015	76bp		genome (Length)	100286401		2015-04-03 20:24:56.058533
VC40015	76bp		genome (Depth of Coverage)	18.929656684		2015-04-03 20:24:56.058533
VC40015	76bp		V (Breadth of Coverage)	0.994879082478		2015-04-03 20:24:56.058533
VC40015	76bp		V (Sum of Depths)	398856300		2015-04-03 20:24:56.058533
VC40015	76bp		V (Length)	20924180		2015-04-03 20:24:56.058533
VC40015	76bp		V (Depth of Coverage)	19.0619799677		2015-04-03 20:24:56.058533
VC40015	76bp		V (Bases Mapped)	20817029		2015-04-03 20:24:56.058533
VC40015	76bp		X (Breadth of Coverage)	0.998211687808		2015-04-03 20:24:56.058533
VC40015	76bp		X (Sum of Depths)	354482995		2015-04-03 20:24:56.058533
VC40015	76bp		X (Length)	17718942		2015-04-03 20:24:56.058533
VC40015	76bp		X (Depth of Coverage)	20.0058781726		2015-04-03 20:24:56.058533
VC40015	76bp		X (Bases Mapped)	17687255		2015-04-03 20:24:56.058533
VC40015	76bp		IV (Breadth of Coverage)	0.992924933701		2015-04-03 20:24:56.058533
VC40015	76bp		IV (Sum of Depths)	325918746		2015-04-03 20:24:56.058533
VC40015	76bp		IV (Length)	17493829		2015-04-03 20:24:56.058533
VC40015	76bp		IV (Depth of Coverage)	18.6304979887		2015-04-03 20:24:56.058533
VC40015	76bp		IV (Bases Mapped)	17370059		2015-04-03 20:24:56.058533
VC40015	76bp		III (Breadth of Coverage)	0.986586501067		2015-04-03 20:24:56.058533
VC40015	76bp		III (Sum of Depths)	249115048		2015-04-03 20:24:56.058533
VC40015	76bp		III (Length)	13783801		2015-04-03 20:24:56.058533
VC40015	76bp		III (Depth of Coverage)	18.0730299284		2015-04-03 20:24:56.058533
VC40015	76bp		III (Bases Mapped)	13598912		2015-04-03 20:24:56.058533
VC40014	76bp		I (Breadth of Coverage)	0.996102288456		2015-04-03 20:24:55.894549
VC40014	76bp		I (Sum of Depths)	285526379		2015-04-03 20:24:55.894549
VC40014	76bp		I (Length)	15072434		2015-04-03 20:24:55.894549
VC40014	76bp		I (Depth of Coverage)	18.9436144819		2015-04-03 20:24:55.894549
VC40014	76bp		I (Bases Mapped)	15013686		2015-04-03 20:24:55.894549
VC40014	76bp		nuclear (Depth of Coverage)	18.8945556188		2015-04-03 20:24:55.894549
VC40014	76bp		nuclear (Length)	100272607		2015-04-03 20:24:55.894549
VC40014	76bp		nuclear (Sum of Depths)	1894606350		2015-04-03 20:24:55.894549
VC40014	76bp		nuclear (Breadth of Coverage)	0.996704473835		2015-04-03 20:24:55.894549
VC40014	76bp		nuclear (Bases Mapped)	99942156		2015-04-03 20:24:55.894549
VC40014	76bp		MtDNA (Breadth of Coverage)	0.9791938524		2015-04-03 20:24:55.894549
VC40014	76bp		MtDNA (Sum of Depths)	8008364		2015-04-03 20:24:55.894549
VC40014	76bp		MtDNA (Length)	13794		2015-04-03 20:24:55.894549
VC40014	76bp		MtDNA (Depth of Coverage)	580.568653038		2015-04-03 20:24:55.894549
VC40014	76bp		MtDNA (Bases Mapped)	13507		2015-04-03 20:24:55.894549
VC40014	76bp		II (Breadth of Coverage)	0.995855274882		2015-04-03 20:24:55.894549
VC40014	76bp		II (Sum of Depths)	281708521		2015-04-03 20:24:55.894549
VC40014	76bp		II (Length)	15279421		2015-04-03 20:24:55.894549
VC40014	76bp		II (Depth of Coverage)	18.4371201631		2015-04-03 20:24:55.894549
VC40014	76bp		II (Bases Mapped)	15216092		2015-04-03 20:24:55.894549
VC40014	76bp		genome (mt_ratio)	30.7267693801		2015-04-03 20:24:55.894549
VC40014	76bp		genome (Bases Mapped)	99955663		2015-04-03 20:24:55.894549
VC40014	76bp		genome (Breadth of Coverage)	0.996702065318		2015-04-03 20:24:55.894549
VC40014	76bp		genome (Sum of Depths)	1902614714		2015-04-03 20:24:55.894549
VC40014	76bp		genome (Length)	100286401		2015-04-03 20:24:55.894549
VC40014	76bp		genome (Depth of Coverage)	18.9718116816		2015-04-03 20:24:55.894549
VC40014	76bp		V (Breadth of Coverage)	0.997741703618		2015-04-03 20:24:55.894549
VC40014	76bp		V (Sum of Depths)	401102122		2015-04-03 20:24:55.894549
VC40014	76bp		V (Length)	20924180		2015-04-03 20:24:55.894549
VC40014	76bp		V (Depth of Coverage)	19.16931139		2015-04-03 20:24:55.894549
VC40014	76bp		V (Bases Mapped)	20876927		2015-04-03 20:24:55.894549
VC40014	76bp		X (Breadth of Coverage)	0.998810820646		2015-04-03 20:24:55.894549
VC40014	76bp		X (Sum of Depths)	346114727		2015-04-03 20:24:55.894549
VC40014	76bp		X (Length)	17718942		2015-04-03 20:24:55.894549
VC40014	76bp		X (Depth of Coverage)	19.5336000874		2015-04-03 20:24:55.894549
VC40014	76bp		X (Bases Mapped)	17697871		2015-04-03 20:24:55.894549
VC40014	76bp		IV (Breadth of Coverage)	0.996948981266		2015-04-03 20:24:55.894549
VC40014	76bp		IV (Sum of Depths)	325995863		2015-04-03 20:24:55.894549
VC40014	76bp		IV (Length)	17493829		2015-04-03 20:24:55.894549
VC40014	76bp		IV (Depth of Coverage)	18.6349062289		2015-04-03 20:24:55.894549
VC40014	76bp		IV (Bases Mapped)	17440455		2015-04-03 20:24:55.894549
VC40014	76bp		III (Breadth of Coverage)	0.993711749031		2015-04-03 20:24:55.894549
VC40014	76bp		III (Sum of Depths)	254158738		2015-04-03 20:24:55.894549
VC40014	76bp		III (Length)	13783801		2015-04-03 20:24:55.894549
VC40014	76bp		III (Depth of Coverage)	18.4389442361		2015-04-03 20:24:55.894549
VC40014	76bp		III (Bases Mapped)	13697125		2015-04-03 20:24:55.894549
VC40018	76bp		I (Breadth of Coverage)	0.989603537159		2015-04-03 20:25:43.385706
VC40018	76bp		I (Sum of Depths)	305994024		2015-04-03 20:25:43.385706
VC40018	76bp		I (Length)	15072434		2015-04-03 20:25:43.385706
VC40018	76bp		I (Depth of Coverage)	20.3015666879		2015-04-03 20:25:43.385706
VC40018	76bp		I (Bases Mapped)	14915734		2015-04-03 20:25:43.385706
VC40018	76bp		nuclear (Depth of Coverage)	19.6962931162		2015-04-03 20:25:43.385706
VC40018	76bp		nuclear (Length)	100272607		2015-04-03 20:25:43.385706
